point,year,cluster_reviewed,5/15,5/16,5/17,5/18,5/19,5/20,5/21,5/22,5/23,5/24,5/25,5/26,n_days_detected,detected,resident,site,Obs,Month,Day,Year,Elevation,Aspect,Slope,Prism,Prism BA (ft2/ac),LL Center,LL rand 1,LL rand 2,Woody Center,Woody rand 1,Woody rand 2,Herb Center,Herb rand 1,Herb rand 2,Fern Center,Fern rand 1,Fern rand 2,Rubus Center,Rubus rand 1,Rubus rand 2,Bare/Rock Center,Bare/Rock rand 1,Bare/Rock rand 2,Moss Center,Moss rand 1,Moss rand 2,CWD Center,CWD rand 1,CWD rand 2,Notes,<1.5m,>1.5m,Total,Transect Length,Std <1.5m,Std >1.5m,distance_to_forest_edge_m,canopy_cover_50m_avg,latitude,longitude,utm_E,utm_N,utm_zone,utm_letter,ll
RK693,2022,RK693_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2023,RK693_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2024,RK693_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2021,RK693_2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,True,True,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2022,RK693_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2023,RK693_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2024,RK693_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2021,RK693_3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,True,True,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2022,RK693_3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,True,True,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2023,RK693_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,True,False,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2024,RK693_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2021,RK693_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2022,RK693_4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,True,True,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2023,RK693_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2024,RK693_4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,True,True,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2021,RK693_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,True,True,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2022,RK693_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2023,RK693_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK693,2024,RK693_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,612.7630122,215.1717136,0.604708083,14.0,140.0,60.0,20.0,55.0,15.0,0.0,0.0,0.0,5.0,5.0,20.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,1.0,,0.0,4.0,4.0,10.0,0.0,0.4,300.0,82.88888889,41.2172012,-78.209198,733951,4566625,17,T,45.0
RK694,2021,RK694_1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,True,True,SGL034,BER ,7.0,1.0,2020.0,594.9510593,225.0391427,1.228925331,6.0,60.0,25.0,73.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,70.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,1.0,1.0,,0.0,11.0,11.0,10.0,0.0,1.1,247.3863373,82.2,41.2154007,-78.2301025,732205,4566369,17,T,62.666666666666664
RK694,2022,RK694_1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,True,True,SGL034,BER ,7.0,1.0,2020.0,594.9510593,225.0391427,1.228925331,6.0,60.0,25.0,73.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,70.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,1.0,1.0,,0.0,11.0,11.0,10.0,0.0,1.1,247.3863373,82.2,41.2154007,-78.2301025,732205,4566369,17,T,62.666666666666664
RK694,2023,RK694_1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,True,True,SGL034,BER ,7.0,1.0,2020.0,594.9510593,225.0391427,1.228925331,6.0,60.0,25.0,73.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,70.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,1.0,1.0,,0.0,11.0,11.0,10.0,0.0,1.1,247.3863373,82.2,41.2154007,-78.2301025,732205,4566369,17,T,62.666666666666664
RK694,2024,RK694_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,594.9510593,225.0391427,1.228925331,6.0,60.0,25.0,73.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,70.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,1.0,1.0,,0.0,11.0,11.0,10.0,0.0,1.1,247.3863373,82.2,41.2154007,-78.2301025,732205,4566369,17,T,62.666666666666664
RK694,2021,RK694_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,594.9510593,225.0391427,1.228925331,6.0,60.0,25.0,73.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,70.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,1.0,1.0,,0.0,11.0,11.0,10.0,0.0,1.1,247.3863373,82.2,41.2154007,-78.2301025,732205,4566369,17,T,62.666666666666664
RK694,2022,RK694_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,SGL034,BER ,7.0,1.0,2020.0,594.9510593,225.0391427,1.228925331,6.0,60.0,25.0,73.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,70.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,1.0,1.0,,0.0,11.0,11.0,10.0,0.0,1.1,247.3863373,82.2,41.2154007,-78.2301025,732205,4566369,17,T,62.666666666666664
RK694,2023,RK694_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,SGL034,BER ,7.0,1.0,2020.0,594.9510593,225.0391427,1.228925331,6.0,60.0,25.0,73.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,70.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,1.0,1.0,,0.0,11.0,11.0,10.0,0.0,1.1,247.3863373,82.2,41.2154007,-78.2301025,732205,4566369,17,T,62.666666666666664
RK694,2024,RK694_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,True,True,SGL034,BER ,7.0,1.0,2020.0,594.9510593,225.0391427,1.228925331,6.0,60.0,25.0,73.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,70.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,1.0,1.0,,0.0,11.0,11.0,10.0,0.0,1.1,247.3863373,82.2,41.2154007,-78.2301025,732205,4566369,17,T,62.666666666666664
RK694,2021,RK694_3,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,True,True,SGL034,BER ,7.0,1.0,2020.0,594.9510593,225.0391427,1.228925331,6.0,60.0,25.0,73.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,70.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,1.0,1.0,,0.0,11.0,11.0,10.0,0.0,1.1,247.3863373,82.2,41.2154007,-78.2301025,732205,4566369,17,T,62.666666666666664
RK694,2022,RK694_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,594.9510593,225.0391427,1.228925331,6.0,60.0,25.0,73.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,70.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,1.0,1.0,,0.0,11.0,11.0,10.0,0.0,1.1,247.3863373,82.2,41.2154007,-78.2301025,732205,4566369,17,T,62.666666666666664
RK694,2023,RK694_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,594.9510593,225.0391427,1.228925331,6.0,60.0,25.0,73.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,70.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,1.0,1.0,,0.0,11.0,11.0,10.0,0.0,1.1,247.3863373,82.2,41.2154007,-78.2301025,732205,4566369,17,T,62.666666666666664
RK694,2024,RK694_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,594.9510593,225.0391427,1.228925331,6.0,60.0,25.0,73.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,70.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,1.0,1.0,,0.0,11.0,11.0,10.0,0.0,1.1,247.3863373,82.2,41.2154007,-78.2301025,732205,4566369,17,T,62.666666666666664
RK695,2021,RK695_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2022,RK695_0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,True,True,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2023,RK695_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2024,RK695_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2021,RK695_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2022,RK695_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2023,RK695_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,True,True,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2024,RK695_1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,True,True,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2021,RK695_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2022,RK695_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2023,RK695_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2024,RK695_2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,True,False,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2021,RK695_3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,False,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2022,RK695_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2023,RK695_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True,False,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2024,RK695_3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,False,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2021,RK695_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
RK695,2022,RK695_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,SGL034,BER ,7.0,1.0,2020.0,609.0621156,222.6770272,0.576524717,8.0,80.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,45.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,10.0,0.4,0.0,432.6661377,80.66666667,41.2142982,-78.2055969,734263,4566312,17,T,10.0
